path,source,true_label,assign_class,maha,pca,knn,is_ood,label,group
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp2_Image001.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,124.27475,5.5622993,17.92727882385254,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp2_Image002.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,120.23161,5.65928,18.98614486694336,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp2_Image003.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,113.07414,5.6122293,18.93899715423584,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp2_Image004.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,142.06299,6.243663,19.905419425964357,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp2_Image005.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,148.62685,6.2416773,19.948965110778808,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp2_Image006.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,145.61371,6.0899363,19.628477478027342,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp2_Image007.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,162.35606,6.0955095,18.01667692184448,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp2_Image008.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,151.67812,6.9447236,18.506534233093262,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image001.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,172.0752,4.6126437,11.98740125656128,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image002.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,167.63808,4.6669593,12.05581289291382,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image003.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,175.41183,4.783797,12.24664098739624,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image004.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,146.28743,4.8229685,14.074444274902344,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image005.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,174.20306,4.6681967,11.612165336608888,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image006.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,175.74205,5.1499486,14.528650455474851,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image007.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,158.10233,4.8619547,15.396393795013427,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image008.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,165.08824,4.9357076,15.667952136993408,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image009.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,156.8368,4.7646003,15.295398273468017,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image010.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,152.09207,4.9139714,15.428585681915283,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image011.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,160.23792,5.015632,12.052441997528076,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image012.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,187.23672,5.0929084,13.5080832862854,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image013.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,189.19122,5.0691204,13.25491081237793,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image014.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,187.3171,5.0914345,13.353212509155274,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image015.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,174.46718,4.809588,12.693549308776856,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image016.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,168.16214,5.4154596,14.41777000427246,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image017.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,137.24947,5.262485,15.76211612701416,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image018.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,147.2111,4.9492908,15.449733085632325,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image019.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,153.92601,4.9420834,15.499984683990478,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/L_sp3_Image020.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,145.17242,5.2225866,15.85797399520874,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/R_sp1_Image001.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,175.90446,6.4687877,21.338898963928223,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/R_sp1_Image002.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,176.70525,5.9586635,19.85370059967041,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/R_sp1_Image003.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,178.79431,5.950393,20.09508647918701,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/R_sp1_Image004.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,178.11816,6.0077224,19.8777885055542,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/R_sp1_Image005.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,192.31114,5.9213204,18.492507095336915,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/R_sp1_Image006.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,174.47586,6.08777,20.614909133911134,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/R_sp1_Image007.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,177.05978,6.141868,20.527415733337403,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/R_sp1_Image008.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,179.28735,6.0589676,19.612013702392577,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/R_sp1_Image009.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,175.30623,5.9827805,20.92421360015869,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/R_sp1_Image010.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,168.04883,6.1251817,21.71854831695557,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/R_sp1_Image011.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,167.40765,5.775306,18.863337516784668,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/R_sp1_Image012.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,154.36528,5.853483,13.801791954040528,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Amphiprion clarki/R_sp1_Image013.tif,OOD,OOD_shallow_marine_Amphiprion clarki,Neomerinthe erostris,173.53601,6.7814965,19.676919860839845,True,OOD_shallow_marine_Amphiprion clarki,OOD
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB24 1.0X TOP2.tif,Test,Neomerinthe erostris,Neomerinthe erostris,55.204525,6.3604817,30.296120991225145,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB32R 1.0X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,43.44597,4.638751,46.03189270809581,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB34 1.0X TOP.tif,Test,Neomerinthe erostris,Neomerinthe erostris,46.337894,5.5102944,26.02185318421831,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB37R 1.0.tif,Test,Neomerinthe erostris,Neomerinthe erostris,43.41716,4.0902605,46.67529235839844,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB3R 0.75X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,39.011887,4.326744,24.62980836357214,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB3R 1.0X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,46.304108,6.452328,18.586553816452994,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB6R 0.75X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,41.877518,4.086049,25.36085522488048,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB8R 1.0X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,44.6814,5.7726526,33.406190822872425,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(1).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,43.25179,2.1187122,11.77176092066015,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(10).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,43.12382,1.4899895,12.080048320648936,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(11).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,45.314648,1.6424495,12.426175957081584,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(12).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,45.25287,1.6813282,12.368965234312316,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(13).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,49.893787,2.151195,12.727086009979248,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(14).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,49.25314,2.11315,12.39407748651018,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(15).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,58.331505,2.6675222,12.981755050794732,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(16).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,45.46813,2.7769682,11.183831914181612,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(17).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,46.03193,2.6870518,11.19377391576767,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(18).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,43.817616,2.6855044,11.073436781167985,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(19).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,43.817776,2.7096407,11.060800116772556,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(2).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,47.418713,1.5249777,12.85170100605276,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(20).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,44.16896,2.6734447,11.082738512272735,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(21).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,44.670002,2.726068,11.12943391636302,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(3).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,47.886436,1.6184126,12.825638706684112,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(4).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,59.481945,2.7258565,13.912247986311815,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(5).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,49.611942,1.9769858,12.684925691263327,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(6).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,48.815643,2.9803708,12.130953768047592,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(7).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,44.150352,1.3424168,12.409525700363416,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(8).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,52.94143,2.083865,13.273922384533186,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(9).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,43.729965,1.5002918,12.12301580786705,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(1).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,52.61888,2.4343584,10.689403818401594,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(10).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,31.138475,1.5720265,9.686725121292373,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(11).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,35.87008,1.5550747,10.154600357527636,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(12).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,36.54315,1.5905682,10.133010463232898,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(13).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,42.063152,1.9616393,10.502512223238847,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(14).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,42.208324,1.8964493,10.520156223773956,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(15).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,50.70045,2.1828623,11.121094196590684,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(16).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,56.189774,2.5816627,11.86277028873851,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(17).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,34.28469,2.11785,9.988812264914417,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(18).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,48.97323,3.0466552,10.944601597304247,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(19).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,41.436142,2.0230882,10.34159249186516,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(2).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,80.83861,2.599548,13.461786913053643,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(20).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,40.137672,2.0581293,10.266414100642107,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(21).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,37.03703,1.9725598,10.02444431618144,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(22).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,37.8641,1.9637705,10.084595133814116,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(23).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,37.490887,1.9586736,10.049562069551596,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(24).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,40.266434,2.0794895,10.199697560445914,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(3).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,34.499447,1.6829742,9.932925523075362,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(4).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,41.50825,2.1746268,10.371539959907532,False,Chlorophthalmus acutifrons,ID_other
