path,source,true_label,assign_class,maha,pca,knn,is_ood,label,group
/home/reshma/Otolith/otolith_Final/OOD/freshwater/Lutjanus malabaricus/R_sp2_Image008.tif,OOD,OOD_freshwater_Lutjanus malabaricus,Neomerinthe erostris,181.1294,9.319994,34.04360507965088,True,OOD_freshwater_Lutjanus malabaricus,OOD
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB24 1.0X TOP2.tif,Test,Neomerinthe erostris,Neomerinthe erostris,55.204525,6.3604817,30.296120991225145,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB32R 1.0X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,43.44597,4.638751,46.03189270809581,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB34 1.0X TOP.tif,Test,Neomerinthe erostris,Neomerinthe erostris,46.337894,5.5102944,26.02185318421831,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB37R 1.0.tif,Test,Neomerinthe erostris,Neomerinthe erostris,43.41716,4.0902605,46.67529235839844,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB3R 0.75X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,39.011887,4.326744,24.62980836357214,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB3R 1.0X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,46.304108,6.452328,18.586553816452994,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB6R 0.75X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,41.877518,4.086049,25.36085522488048,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB8R 1.0X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,44.6814,5.7726526,33.406190822872425,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG16R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,50.70228,5.2434883,36.30418513298034,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG34R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,47.898346,4.4813814,36.66650276184082,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG37R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,55.46501,4.5652857,32.579816078658006,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG39R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,39.53925,3.5666838,34.14831713512828,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG56R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,36.093395,3.6905193,33.23614219665527,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG60R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,30.760752,3.3835626,33.18901397228241,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG61R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,34.834373,4.0112567,32.845696563238995,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG8L 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,56.69421,5.836125,38.95100764274597,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG8R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,42.00471,4.6638737,37.94758703231812,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Minous trachycephalus/m trachy dorsal2.tif,Test,Minous trachycephalus,Minous trachycephalus,45.48471,4.5435214,46.13763133491613,False,Minous trachycephalus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Minous trachycephalus/m trachy4 dorsal 2.0 x1.tif,Test,Minous trachycephalus,Minous trachycephalus,38.813152,5.2112327,50.199768627437855,False,Minous trachycephalus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Minous trachycephalus/m trachy4 dorsal 2.0 x4.tif,Test,Minous trachycephalus,Minous trachycephalus,50.371437,7.2162814,41.42798731640269,False,Minous trachycephalus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE25R 1.6X.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,41.202957,4.2268043,39.21440922226049,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE41R 1.6X.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,33.530544,4.0073295,37.85120149101354,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE42 1.6XDORSAL3.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,55.83652,4.152089,37.098401374816895,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE44R 1.6X.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,46.10166,4.145702,39.48808289527893,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE58R 1.6X.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,49.982113,4.2328568,39.82277514900304,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE62L 1.6X.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,45.15661,3.7143953,34.06477250541784,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE62R 1.6X.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,35.837364,3.869448,36.03456783294678,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE67 1.6XDORSAL.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,54.808617,4.6366234,33.59389322280884,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE67R 1.6X.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,37.950027,4.163454,35.57498345211437,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ17R 1.6X.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,32.33022,4.2119627,30.90476288795471,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ26L 1.6X.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,58.764023,4.305962,27.76166103791704,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ28.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,39.31377,4.8248587,32.62756378173828,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ29R 1.6X.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,25.96989,3.628853,30.94495930146684,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ35.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,47.476345,4.454708,33.73891482189586,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ37R 1.6X .tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,29.261843,3.342016,29.601931505203247,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ38.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,42.37147,4.4682136,39.24707654953003,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ381.6XDORSAL4.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,61.57587,5.398331,41.26983779907226,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ39.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,57.24563,5.432941,35.98492791618444,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ4L.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,41.861423,5.8908587,33.6662845993042,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ5L 1.6X.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,45.375103,3.9190674,27.49732879638672,False,Pterygotrigla macrorhynchus,ID_other
