path,source,true_label,assign_class,maha,pca,knn,is_ood,label,group
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(20).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,40.137672,2.0581293,10.266414100642107,False,Chlorophthalmus acutifrons,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(21).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,37.03703,1.9725598,10.02444431618144,False,Chlorophthalmus acutifrons,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(22).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,37.8641,1.9637705,10.084595133814116,False,Chlorophthalmus acutifrons,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(23).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,37.490887,1.9586736,10.049562069551596,False,Chlorophthalmus acutifrons,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(24).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,40.266434,2.0794895,10.199697560445914,False,Chlorophthalmus acutifrons,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(3).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,34.499447,1.6829742,9.932925523075362,False,Chlorophthalmus acutifrons,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(4).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,41.50825,2.1746268,10.371539959907532,False,Chlorophthalmus acutifrons,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(5).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,33.724377,1.7786447,9.88270536612978,False,Chlorophthalmus acutifrons,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(6).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,37.646767,1.5929568,10.19157837227275,False,Chlorophthalmus acutifrons,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(7).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,32.73432,1.5593235,9.855645672438408,False,Chlorophthalmus acutifrons,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(8).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,40.102386,1.8382596,10.289829303381708,False,Chlorophthalmus acutifrons,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_R_sp9(9).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,35.240498,1.8397746,9.939988301548262,False,Chlorophthalmus acutifrons,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (1).tif,Test,Brachypterois serrulata,Brachypterois serrulata,41.109974,1.4236267,2.65298445449894,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (10).tif,Test,Brachypterois serrulata,Brachypterois serrulata,38.690155,1.4991688,2.7216626186322195,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (100).tif,Test,Brachypterois serrulata,Brachypterois serrulata,47.87102,1.4156417,3.4290461707115174,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (101).tif,Test,Brachypterois serrulata,Brachypterois serrulata,45.928177,1.2492422,3.325193455967208,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (102).tif,Test,Brachypterois serrulata,Brachypterois serrulata,44.663303,1.2940885,3.2641716073614884,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (103).tif,Test,Brachypterois serrulata,Brachypterois serrulata,46.43884,1.3474536,3.378111119137459,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (104).tif,Test,Brachypterois serrulata,Brachypterois serrulata,45.00682,1.2008425,3.3371454806279166,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (105).tif,Test,Brachypterois serrulata,Brachypterois serrulata,45.594185,1.3678579,3.4143951787543414,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (106).tif,Test,Brachypterois serrulata,Brachypterois serrulata,45.768986,1.3309926,3.35690401390483,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (107).tif,Test,Brachypterois serrulata,Brachypterois serrulata,49.485306,1.2720293,3.4851334047317506,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (108).tif,Test,Brachypterois serrulata,Brachypterois serrulata,51.13797,1.5675274,3.8164544509512712,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (109).tif,Test,Brachypterois serrulata,Brachypterois serrulata,39.879986,1.1978334,2.529632739887886,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (11).tif,Test,Brachypterois serrulata,Brachypterois serrulata,38.3484,1.5179832,2.587706100459002,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (110).tif,Test,Brachypterois serrulata,Brachypterois serrulata,76.55048,2.5624802,6.190542773718737,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (111).tif,Test,Brachypterois serrulata,Brachypterois serrulata,66.11414,2.579816,5.787097110748291,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (112).tif,Test,Brachypterois serrulata,Brachypterois serrulata,51.75252,2.6025667,5.020404236183815,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (113).tif,Test,Brachypterois serrulata,Brachypterois serrulata,45.677498,2.194089,3.871845772095211,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (114).tif,Test,Brachypterois serrulata,Brachypterois serrulata,40.91804,2.0809007,4.634818642006569,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (115).tif,Test,Brachypterois serrulata,Brachypterois serrulata,69.4062,2.5570598,5.508369333611183,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (116).tif,Test,Brachypterois serrulata,Brachypterois serrulata,71.81853,2.53132,5.566587256903551,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (12).tif,Test,Brachypterois serrulata,Brachypterois serrulata,40.04234,1.5754557,2.6870990633964538,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (13).tif,Test,Brachypterois serrulata,Brachypterois serrulata,36.97307,1.4394428,3.3191542790991595,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (14).tif,Test,Brachypterois serrulata,Brachypterois serrulata,36.588467,1.409536,3.223694445915706,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (15).tif,Test,Brachypterois serrulata,Brachypterois serrulata,43.029274,1.6564564,3.950122400078078,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (16).tif,Test,Brachypterois serrulata,Brachypterois serrulata,39.1081,1.645091,3.905169794426613,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (17).tif,Test,Brachypterois serrulata,Brachypterois serrulata,40.275383,1.513849,3.8592821351453166,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (18).tif,Test,Brachypterois serrulata,Brachypterois serrulata,42.050465,1.5802367,3.883451249466591,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (19).tif,Test,Brachypterois serrulata,Brachypterois serrulata,36.548626,1.4064841,3.362813915212166,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (2).tif,Test,Brachypterois serrulata,Brachypterois serrulata,29.563267,1.1067176,2.3763313722610477,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (20).tif,Test,Brachypterois serrulata,Brachypterois serrulata,39.59378,1.4313258,3.294278234953784,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (21).tif,Test,Brachypterois serrulata,Brachypterois serrulata,37.11335,1.4243339,3.0923427890402606,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (22).tif,Test,Brachypterois serrulata,Brachypterois serrulata,39.986263,1.4928306,3.2949040316206744,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (23).tif,Test,Brachypterois serrulata,Brachypterois serrulata,37.568268,1.3634219,3.270098229844582,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (24).tif,Test,Brachypterois serrulata,Brachypterois serrulata,36.693295,1.3403964,3.1466521763801576,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (25).tif,Test,Brachypterois serrulata,Brachypterois serrulata,43.480133,1.590241,2.84294315477134,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (26).tif,Test,Brachypterois serrulata,Brachypterois serrulata,35.721592,1.3433917,2.258833844490536,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (27).tif,Test,Brachypterois serrulata,Brachypterois serrulata,36.847668,1.4135834,2.49696277995826,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (28).tif,Test,Brachypterois serrulata,Brachypterois serrulata,37.85645,1.457721,2.576501192913704,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (29).tif,Test,Brachypterois serrulata,Brachypterois serrulata,36.974716,1.5845454,2.789963970184326,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (3).tif,Test,Brachypterois serrulata,Brachypterois serrulata,32.552166,1.2364967,2.566682643757515,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (30).tif,Test,Brachypterois serrulata,Brachypterois serrulata,37.959454,1.5620855,2.7228431446879107,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (31).tif,Test,Brachypterois serrulata,Brachypterois serrulata,37.31657,1.4034736,2.341850556333077,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (32).tif,Test,Brachypterois serrulata,Brachypterois serrulata,40.724155,1.4626173,2.4948346538495048,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (33).tif,Test,Brachypterois serrulata,Brachypterois serrulata,39.54212,1.4908068,2.425040661294472,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (34).tif,Test,Brachypterois serrulata,Brachypterois serrulata,41.24089,1.5404025,2.626219966278725,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (35).tif,Test,Brachypterois serrulata,Brachypterois serrulata,41.63032,1.5717324,2.6670773458480834,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (36).tif,Test,Brachypterois serrulata,Brachypterois serrulata,40.358364,1.5533113,2.524657618828304,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (37).tif,Test,Brachypterois serrulata,Brachypterois serrulata,35.07867,1.1162255,2.4159454531620965,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (38).tif,Test,Brachypterois serrulata,Brachypterois serrulata,36.893894,1.1763612,2.454768470723641,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (39).tif,Test,Brachypterois serrulata,Brachypterois serrulata,35.648735,1.10244,2.289412800271523,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (4).tif,Test,Brachypterois serrulata,Brachypterois serrulata,33.64413,1.2503926,2.4038871874404077,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (40).tif,Test,Brachypterois serrulata,Brachypterois serrulata,34.23943,1.0630015,2.272962429523468,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (41).tif,Test,Brachypterois serrulata,Brachypterois serrulata,33.77474,1.0590864,2.248995921440609,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (42).tif,Test,Brachypterois serrulata,Brachypterois serrulata,37.028492,1.1298892,2.4037709187132648,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (43).tif,Test,Brachypterois serrulata,Brachypterois serrulata,35.731865,1.0927268,2.405403026540291,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (44).tif,Test,Brachypterois serrulata,Brachypterois serrulata,34.445065,1.1335772,2.304435424671821,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (45).tif,Test,Brachypterois serrulata,Brachypterois serrulata,36.615757,1.1045697,2.361832248682879,False,Brachypterois serrulata,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_L (46).tif,Test,Brachypterois serrulata,Brachypterois serrulata,36.202316,1.1573414,2.325235593318939,False,Brachypterois serrulata,ID_other
